,price_pred_median
3622,880000.0
3623,880000.0
3624,880000.0
3625,880000.0
3626,880000.0
3627,880000.0
3628,880000.0
3629,880000.0
3630,880000.0
3631,880000.0
3632,880000.0
3633,880000.0
3634,880000.0
3635,880000.0
3636,880000.0
3637,880000.0
3638,880000.0
3639,880000.0
3640,880000.0
3641,880000.0
3642,880000.0
3643,880000.0
3644,880000.0
3645,880000.0
3646,880000.0
3647,880000.0
3648,880000.0
3649,880000.0
3650,880000.0
3651,880000.0
3652,880000.0
3653,880000.0
3654,880000.0
3655,880000.0
3656,880000.0
3657,880000.0
3658,880000.0
3659,880000.0
3660,880000.0
3661,880000.0
3662,880000.0
3663,880000.0
3664,880000.0
3665,880000.0
3666,880000.0
3667,880000.0
3668,880000.0
3669,880000.0
3670,880000.0
3671,880000.0
3672,880000.0
3673,880000.0
3674,880000.0
3675,880000.0
3676,880000.0
3677,880000.0
3678,880000.0
3679,880000.0
3680,880000.0
3681,880000.0
3682,880000.0
3683,880000.0
3684,880000.0
3685,880000.0
3686,880000.0
3687,880000.0
3688,880000.0
3689,880000.0
3690,880000.0
3691,880000.0
3692,880000.0
3693,880000.0
3694,880000.0
3695,880000.0
3696,880000.0
3697,880000.0
3698,880000.0
3699,880000.0
3700,880000.0
3701,880000.0
3702,880000.0
3703,880000.0
3704,880000.0
3705,880000.0
3706,880000.0
3707,880000.0
3708,880000.0
3709,880000.0
3710,880000.0
3711,880000.0
3712,880000.0
3713,880000.0
3714,880000.0
3715,880000.0
3716,880000.0
3717,880000.0
3718,880000.0
3719,880000.0
3720,880000.0
3721,880000.0
3722,880000.0
3723,880000.0
3724,880000.0
3725,880000.0
3726,880000.0
3727,880000.0
3728,880000.0
3729,880000.0
3730,880000.0
3731,880000.0
3732,880000.0
3733,880000.0
3734,880000.0
3735,880000.0
3736,880000.0
3737,880000.0
3738,880000.0
3739,880000.0
3740,880000.0
3741,880000.0
3742,880000.0
3743,880000.0
3744,880000.0
3745,880000.0
3746,880000.0
3747,880000.0
3748,880000.0
3749,880000.0
3750,880000.0
3751,880000.0
3752,880000.0
3753,880000.0
3754,880000.0
3755,880000.0
3756,880000.0
3757,880000.0
3758,880000.0
3759,880000.0
3760,880000.0
3761,880000.0
3762,880000.0
3763,880000.0
3764,880000.0
3765,880000.0
3766,880000.0
3767,880000.0
3768,880000.0
3769,880000.0
3770,880000.0
3771,880000.0
3772,880000.0
3773,880000.0
3774,880000.0
3775,880000.0
3776,880000.0
3777,880000.0
3778,880000.0
3779,880000.0
3780,880000.0
3781,880000.0
3782,880000.0
3783,880000.0
3784,880000.0
3785,880000.0
3786,880000.0
3787,880000.0
3788,880000.0
3789,880000.0
3790,880000.0
3791,880000.0
3792,880000.0
3793,880000.0
3794,880000.0
3795,880000.0
3796,880000.0
3797,880000.0
3798,880000.0
3799,880000.0
3800,880000.0
3801,880000.0
3802,880000.0
3803,880000.0
3804,880000.0
3805,880000.0
3806,880000.0
3807,880000.0
3808,880000.0
3809,880000.0
3810,880000.0
3811,880000.0
3812,880000.0
3813,880000.0
3814,880000.0
3815,880000.0
3816,880000.0
3817,880000.0
3818,880000.0
3819,880000.0
3820,880000.0
3821,880000.0
3822,880000.0
3823,880000.0
3824,880000.0
3825,880000.0
3826,880000.0
3827,880000.0
3828,880000.0
3829,880000.0
3830,880000.0
3831,880000.0
3832,880000.0
3833,880000.0
3834,880000.0
3835,880000.0
3836,880000.0
3837,880000.0
3838,880000.0
3839,880000.0
3840,880000.0
3841,880000.0
3842,880000.0
3843,880000.0
3844,880000.0
3845,880000.0
3846,880000.0
3847,880000.0
3848,880000.0
3849,880000.0
3850,880000.0
3851,880000.0
3852,880000.0
3853,880000.0
3854,880000.0
3855,880000.0
3856,880000.0
3857,880000.0
3858,880000.0
3859,880000.0
3860,880000.0
3861,880000.0
3862,880000.0
3863,880000.0
3864,880000.0
3865,880000.0
3866,880000.0
3867,880000.0
3868,880000.0
3869,880000.0
3870,880000.0
3871,880000.0
3872,880000.0
3873,880000.0
3874,880000.0
3875,880000.0
3876,880000.0
3877,880000.0
3878,880000.0
3879,880000.0
3880,880000.0
3881,880000.0
3882,880000.0
3883,880000.0
3884,880000.0
3885,880000.0
3886,880000.0
3887,880000.0
3888,880000.0
3889,880000.0
3890,880000.0
3891,880000.0
3892,880000.0
3893,880000.0
3894,880000.0
3895,880000.0
3896,880000.0
3897,880000.0
3898,880000.0
3899,880000.0
3900,880000.0
3901,880000.0
3902,880000.0
3903,880000.0
3904,880000.0
3905,880000.0
3906,880000.0
3907,880000.0
3908,880000.0
3909,880000.0
3910,880000.0
3911,880000.0
3912,880000.0
3913,880000.0
3914,880000.0
3915,880000.0
3916,880000.0
3917,880000.0
3918,880000.0
3919,880000.0
3920,880000.0
3921,880000.0
3922,880000.0
3923,880000.0
3924,880000.0
3925,880000.0
3926,880000.0
3927,880000.0
3928,880000.0
3929,880000.0
3930,880000.0
3931,880000.0
3932,880000.0
3933,880000.0
3934,880000.0
3935,880000.0
3936,880000.0
3937,880000.0
3938,880000.0
3939,880000.0
3940,880000.0
3941,880000.0
3942,880000.0
3943,880000.0
3944,880000.0
3945,880000.0
3946,880000.0
3947,880000.0
3948,880000.0
3949,880000.0
3950,880000.0
3951,880000.0
3952,880000.0
3953,880000.0
3954,880000.0
3955,880000.0
3956,880000.0
3957,880000.0
3958,880000.0
3959,880000.0
3960,880000.0
3961,880000.0
3962,880000.0
3963,880000.0
3964,880000.0
3965,880000.0
3966,880000.0
3967,880000.0
3968,880000.0
3969,880000.0
3970,880000.0
3971,880000.0
3972,880000.0
3973,880000.0
3974,880000.0
3975,880000.0
3976,880000.0
3977,880000.0
3978,880000.0
3979,880000.0
3980,880000.0
3981,880000.0
3982,880000.0
3983,880000.0
3984,880000.0
3985,880000.0
3986,880000.0
3987,880000.0
3988,880000.0
3989,880000.0
3990,880000.0
3991,880000.0
3992,880000.0
3993,880000.0
3994,880000.0
3995,880000.0
3996,880000.0
3997,880000.0
3998,880000.0
3999,880000.0
4000,880000.0
4001,880000.0
4002,880000.0
4003,880000.0
4004,880000.0
4005,880000.0
4006,880000.0
4007,880000.0
4008,880000.0
4009,880000.0
4010,880000.0
4011,880000.0
4012,880000.0
4013,880000.0
4014,880000.0
4015,880000.0
4016,880000.0
4017,880000.0
4018,880000.0
4019,880000.0
4020,880000.0
4021,880000.0
4022,880000.0
4023,880000.0
4024,880000.0
4025,880000.0
4026,880000.0
4027,880000.0
4028,880000.0
4029,880000.0
4030,880000.0
4031,880000.0
4032,880000.0
4033,880000.0
4034,880000.0
4035,880000.0
4036,880000.0
4037,880000.0
4038,880000.0
4039,880000.0
4040,880000.0
4041,880000.0
4042,880000.0
4043,880000.0
4044,880000.0
4045,880000.0
4046,880000.0
4047,880000.0
4048,880000.0
4049,880000.0
4050,880000.0
4051,880000.0
4052,880000.0
4053,880000.0
4054,880000.0
4055,880000.0
4056,880000.0
4057,880000.0
4058,880000.0
4059,880000.0
4060,880000.0
4061,880000.0
4062,880000.0
4063,880000.0
4064,880000.0
4065,880000.0
4066,880000.0
4067,880000.0
4068,880000.0
4069,880000.0
4070,880000.0
4071,880000.0
4072,880000.0
4073,880000.0
4074,880000.0
4075,880000.0
4076,880000.0
4077,880000.0
4078,880000.0
4079,880000.0
4080,880000.0
4081,880000.0
4082,880000.0
4083,880000.0
4084,880000.0
4085,880000.0
4086,880000.0
4087,880000.0
4088,880000.0
4089,880000.0
4090,880000.0
4091,880000.0
4092,880000.0
4093,880000.0
4094,880000.0
4095,880000.0
4096,880000.0
4097,880000.0
4098,880000.0
4099,880000.0
4100,880000.0
4101,880000.0
4102,880000.0
4103,880000.0
4104,880000.0
4105,880000.0
4106,880000.0
4107,880000.0
4108,880000.0
4109,880000.0
4110,880000.0
4111,880000.0
4112,880000.0
4113,880000.0
4114,880000.0
4115,880000.0
4116,880000.0
4117,880000.0
4118,880000.0
4119,880000.0
4120,880000.0
4121,880000.0
4122,880000.0
4123,880000.0
4124,880000.0
4125,880000.0
4126,880000.0
4127,880000.0
4128,880000.0
4129,880000.0
4130,880000.0
4131,880000.0
4132,880000.0
4133,880000.0
4134,880000.0
4135,880000.0
4136,880000.0
4137,880000.0
4138,880000.0
4139,880000.0
4140,880000.0
4141,880000.0
4142,880000.0
4143,880000.0
4144,880000.0
4145,880000.0
4146,880000.0
4147,880000.0
4148,880000.0
4149,880000.0
4150,880000.0
4151,880000.0
4152,880000.0
4153,880000.0
4154,880000.0
4155,880000.0
4156,880000.0
4157,880000.0
4158,880000.0
4159,880000.0
4160,880000.0
4161,880000.0
4162,880000.0
4163,880000.0
4164,880000.0
4165,880000.0
4166,880000.0
4167,880000.0
4168,880000.0
4169,880000.0
4170,880000.0
4171,880000.0
4172,880000.0
4173,880000.0
4174,880000.0
4175,880000.0
4176,880000.0
4177,880000.0
4178,880000.0
4179,880000.0
4180,880000.0
4181,880000.0
4182,880000.0
4183,880000.0
4184,880000.0
4185,880000.0
4186,880000.0
4187,880000.0
4188,880000.0
4189,880000.0
4190,880000.0
4191,880000.0
4192,880000.0
4193,880000.0
4194,880000.0
4195,880000.0
4196,880000.0
4197,880000.0
4198,880000.0
4199,880000.0
4200,880000.0
4201,880000.0
4202,880000.0
4203,880000.0
4204,880000.0
4205,880000.0
4206,880000.0
4207,880000.0
4208,880000.0
4209,880000.0
4210,880000.0
4211,880000.0
4212,880000.0
4213,880000.0
4214,880000.0
4215,880000.0
4216,880000.0
4217,880000.0
4218,880000.0
4219,880000.0
4220,880000.0
4221,880000.0
4222,880000.0
4223,880000.0
4224,880000.0
4225,880000.0
4226,880000.0
4227,880000.0
4228,880000.0
4229,880000.0
4230,880000.0
4231,880000.0
4232,880000.0
4233,880000.0
4234,880000.0
4235,880000.0
4236,880000.0
4237,880000.0
4238,880000.0
4239,880000.0
4240,880000.0
4241,880000.0
4242,880000.0
4243,880000.0
4244,880000.0
4245,880000.0
4246,880000.0
4247,880000.0
4248,880000.0
4249,880000.0
4250,880000.0
4251,880000.0
4252,880000.0
4253,880000.0
4254,880000.0
4255,880000.0
4256,880000.0
4257,880000.0
4258,880000.0
4259,880000.0
4260,880000.0
4261,880000.0
4262,880000.0
4263,880000.0
4264,880000.0
4265,880000.0
4266,880000.0
4267,880000.0
4268,880000.0
4269,880000.0
4270,880000.0
4271,880000.0
4272,880000.0
4273,880000.0
4274,880000.0
4275,880000.0
4276,880000.0
4277,880000.0
4278,880000.0
4279,880000.0
4280,880000.0
4281,880000.0
4282,880000.0
4283,880000.0
4284,880000.0
4285,880000.0
4286,880000.0
4287,880000.0
4288,880000.0
4289,880000.0
4290,880000.0
4291,880000.0
4292,880000.0
4293,880000.0
4294,880000.0
4295,880000.0
4296,880000.0
4297,880000.0
4298,880000.0
4299,880000.0
4300,880000.0
4301,880000.0
4302,880000.0
4303,880000.0
4304,880000.0
4305,880000.0
4306,880000.0
4307,880000.0
4308,880000.0
4309,880000.0
4310,880000.0
4311,880000.0
4312,880000.0
4313,880000.0
4314,880000.0
4315,880000.0
4316,880000.0
4317,880000.0
4318,880000.0
4319,880000.0
4320,880000.0
4321,880000.0
4322,880000.0
4323,880000.0
4324,880000.0
4325,880000.0
4326,880000.0
4327,880000.0
4328,880000.0
4329,880000.0
4330,880000.0
4331,880000.0
4332,880000.0
4333,880000.0
4334,880000.0
4335,880000.0
4336,880000.0
4337,880000.0
4338,880000.0
4339,880000.0
4340,880000.0
4341,880000.0
4342,880000.0
4343,880000.0
4344,880000.0
4345,880000.0
4346,880000.0
4347,880000.0
4348,880000.0
4349,880000.0
4350,880000.0
4351,880000.0
4352,880000.0
4353,880000.0
4354,880000.0
4355,880000.0
4356,880000.0
4357,880000.0
4358,880000.0
4359,880000.0
4360,880000.0
4361,880000.0
4362,880000.0
4363,880000.0
4364,880000.0
4365,880000.0
4366,880000.0
4367,880000.0
4368,880000.0
4369,880000.0
4370,880000.0
4371,880000.0
4372,880000.0
4373,880000.0
4374,880000.0
4375,880000.0
4376,880000.0
4377,880000.0
4378,880000.0
4379,880000.0
4380,880000.0
4381,880000.0
4382,880000.0
4383,880000.0
4384,880000.0
4385,880000.0
4386,880000.0
4387,880000.0
4388,880000.0
4389,880000.0
4390,880000.0
4391,880000.0
4392,880000.0
4393,880000.0
4394,880000.0
4395,880000.0
4396,880000.0
4397,880000.0
4398,880000.0
4399,880000.0
4400,880000.0
4401,880000.0
4402,880000.0
4403,880000.0
4404,880000.0
4405,880000.0
4406,880000.0
4407,880000.0
4408,880000.0
4409,880000.0
4410,880000.0
4411,880000.0
4412,880000.0
4413,880000.0
4414,880000.0
4415,880000.0
4416,880000.0
4417,880000.0
4418,880000.0
4419,880000.0
4420,880000.0
4421,880000.0
4422,880000.0
4423,880000.0
4424,880000.0
4425,880000.0
4426,880000.0
4427,880000.0
4428,880000.0
4429,880000.0
4430,880000.0
4431,880000.0
4432,880000.0
4433,880000.0
4434,880000.0
4435,880000.0
4436,880000.0
4437,880000.0
4438,880000.0
4439,880000.0
4440,880000.0
4441,880000.0
4442,880000.0
4443,880000.0
4444,880000.0
4445,880000.0
4446,880000.0
4447,880000.0
4448,880000.0
4449,880000.0
4450,880000.0
4451,880000.0
4452,880000.0
4453,880000.0
4454,880000.0
4455,880000.0
4456,880000.0
4457,880000.0
4458,880000.0
4459,880000.0
4460,880000.0
4461,880000.0
4462,880000.0
4463,880000.0
4464,880000.0
4465,880000.0
4466,880000.0
4467,880000.0
4468,880000.0
4469,880000.0
4470,880000.0
4471,880000.0
4472,880000.0
4473,880000.0
4474,880000.0
4475,880000.0
4476,880000.0
4477,880000.0
4478,880000.0
4479,880000.0
4480,880000.0
4481,880000.0
4482,880000.0
4483,880000.0
4484,880000.0
4485,880000.0
4486,880000.0
4487,880000.0
4488,880000.0
4489,880000.0
4490,880000.0
4491,880000.0
4492,880000.0
4493,880000.0
4494,880000.0
4495,880000.0
4496,880000.0
4497,880000.0
4498,880000.0
4499,880000.0
4500,880000.0
4501,880000.0
4502,880000.0
4503,880000.0
4504,880000.0
4505,880000.0
4506,880000.0
4507,880000.0
4508,880000.0
4509,880000.0
4510,880000.0
4511,880000.0
4512,880000.0
4513,880000.0
4514,880000.0
4515,880000.0
4516,880000.0
4517,880000.0
4518,880000.0
4519,880000.0
4520,880000.0
4521,880000.0
4522,880000.0
4523,880000.0
4524,880000.0
4525,880000.0
4526,880000.0
4527,880000.0
4528,880000.0
4529,880000.0
4530,880000.0
4531,880000.0
4532,880000.0
4533,880000.0
4534,880000.0
4535,880000.0
4536,880000.0
4537,880000.0
4538,880000.0
4539,880000.0
4540,880000.0
4541,880000.0
4542,880000.0
4543,880000.0
4544,880000.0
4545,880000.0
4546,880000.0
4547,880000.0
4548,880000.0
4549,880000.0
4550,880000.0
4551,880000.0
4552,880000.0
4553,880000.0
4554,880000.0
4555,880000.0
4556,880000.0
4557,880000.0
4558,880000.0
4559,880000.0
4560,880000.0
4561,880000.0
4562,880000.0
4563,880000.0
4564,880000.0
4565,880000.0
4566,880000.0
4567,880000.0
4568,880000.0
4569,880000.0
4570,880000.0
4571,880000.0
4572,880000.0
4573,880000.0
4574,880000.0
4575,880000.0
4576,880000.0
4577,880000.0
4578,880000.0
4579,880000.0
4580,880000.0
4581,880000.0
4582,880000.0
4583,880000.0
4584,880000.0
4585,880000.0
4586,880000.0
4587,880000.0
4588,880000.0
4589,880000.0
4590,880000.0
4591,880000.0
4592,880000.0
4593,880000.0
4594,880000.0
4595,880000.0
4596,880000.0
4597,880000.0
4598,880000.0
4599,880000.0
4600,880000.0
4601,880000.0
4602,880000.0
4603,880000.0
4604,880000.0
4605,880000.0
4606,880000.0
4607,880000.0
4608,880000.0
4609,880000.0
4610,880000.0
4611,880000.0
4612,880000.0
4613,880000.0
4614,880000.0
4615,880000.0
4616,880000.0
4617,880000.0
4618,880000.0
4619,880000.0
4620,880000.0
4621,880000.0
4622,880000.0
4623,880000.0
4624,880000.0
4625,880000.0
4626,880000.0
4627,880000.0
4628,880000.0
4629,880000.0
4630,880000.0
4631,880000.0
4632,880000.0
4633,880000.0
4634,880000.0
4635,880000.0
4636,880000.0
4637,880000.0
4638,880000.0
4639,880000.0
4640,880000.0
4641,880000.0
4642,880000.0
4643,880000.0
4644,880000.0
4645,880000.0
4646,880000.0
4647,880000.0
4648,880000.0
4649,880000.0
4650,880000.0
4651,880000.0
4652,880000.0
4653,880000.0
4654,880000.0
4655,880000.0
4656,880000.0
4657,880000.0
4658,880000.0
4659,880000.0
4660,880000.0
4661,880000.0
4662,880000.0
4663,880000.0
4664,880000.0
4665,880000.0
4666,880000.0
4667,880000.0
4668,880000.0
4669,880000.0
4670,880000.0
4671,880000.0
4672,880000.0
4673,880000.0
4674,880000.0
4675,880000.0
4676,880000.0
4677,880000.0
4678,880000.0
4679,880000.0
4680,880000.0
4681,880000.0
4682,880000.0
4683,880000.0
4684,880000.0
4685,880000.0
4686,880000.0
4687,880000.0
4688,880000.0
4689,880000.0
4690,880000.0
4691,880000.0
4692,880000.0
4693,880000.0
4694,880000.0
4695,880000.0
4696,880000.0
4697,880000.0
4698,880000.0
4699,880000.0
4700,880000.0
4701,880000.0
4702,880000.0
4703,880000.0
4704,880000.0
4705,880000.0
4706,880000.0
4707,880000.0
4708,880000.0
4709,880000.0
4710,880000.0
4711,880000.0
4712,880000.0
4713,880000.0
4714,880000.0
4715,880000.0
4716,880000.0
4717,880000.0
4718,880000.0
4719,880000.0
4720,880000.0
4721,880000.0
4722,880000.0
4723,880000.0
4724,880000.0
4725,880000.0
4726,880000.0
4727,880000.0
4728,880000.0
4729,880000.0
4730,880000.0
4731,880000.0
4732,880000.0
4733,880000.0
4734,880000.0
4735,880000.0
4736,880000.0
4737,880000.0
4738,880000.0
4739,880000.0
4740,880000.0
4741,880000.0
4742,880000.0
4743,880000.0
4744,880000.0
4745,880000.0
4746,880000.0
4747,880000.0
4748,880000.0
4749,880000.0
4750,880000.0
4751,880000.0
4752,880000.0
4753,880000.0
4754,880000.0
4755,880000.0
4756,880000.0
4757,880000.0
4758,880000.0
4759,880000.0
4760,880000.0
4761,880000.0
4762,880000.0
4763,880000.0
4764,880000.0
4765,880000.0
4766,880000.0
4767,880000.0
4768,880000.0
4769,880000.0
4770,880000.0
4771,880000.0
4772,880000.0
4773,880000.0
4774,880000.0
4775,880000.0
4776,880000.0
4777,880000.0
4778,880000.0
4779,880000.0
4780,880000.0
4781,880000.0
4782,880000.0
4783,880000.0
4784,880000.0
4785,880000.0
4786,880000.0
4787,880000.0
4788,880000.0
4789,880000.0
4790,880000.0
4791,880000.0
4792,880000.0
4793,880000.0
4794,880000.0
4795,880000.0
4796,880000.0
4797,880000.0
4798,880000.0
4799,880000.0
4800,880000.0
4801,880000.0
4802,880000.0
4803,880000.0
4804,880000.0
4805,880000.0
4806,880000.0
4807,880000.0
4808,880000.0
4809,880000.0
4810,880000.0
4811,880000.0
4812,880000.0
4813,880000.0
4814,880000.0
4815,880000.0
4816,880000.0
4817,880000.0
4818,880000.0
4819,880000.0
4820,880000.0
4821,880000.0
4822,880000.0
4823,880000.0
4824,880000.0
4825,880000.0
4826,880000.0
4827,880000.0
4828,880000.0
4829,880000.0
4830,880000.0
4831,880000.0
4832,880000.0
4833,880000.0
4834,880000.0
4835,880000.0
4836,880000.0
4837,880000.0
4838,880000.0
4839,880000.0
4840,880000.0
4841,880000.0
4842,880000.0
4843,880000.0
4844,880000.0
4845,880000.0
4846,880000.0
4847,880000.0
4848,880000.0
4849,880000.0
4850,880000.0
4851,880000.0
4852,880000.0
4853,880000.0
4854,880000.0
4855,880000.0
4856,880000.0
4857,880000.0
4858,880000.0
4859,880000.0
4860,880000.0
4861,880000.0
4862,880000.0
4863,880000.0
4864,880000.0
4865,880000.0
4866,880000.0
4867,880000.0
4868,880000.0
4869,880000.0
4870,880000.0
4871,880000.0
4872,880000.0
4873,880000.0
4874,880000.0
4875,880000.0
4876,880000.0
4877,880000.0
4878,880000.0
4879,880000.0
4880,880000.0
4881,880000.0
4882,880000.0
4883,880000.0
4884,880000.0
4885,880000.0
4886,880000.0
4887,880000.0
4888,880000.0
4889,880000.0
4890,880000.0
4891,880000.0
4892,880000.0
4893,880000.0
4894,880000.0
4895,880000.0
4896,880000.0
4897,880000.0
4898,880000.0
4899,880000.0
4900,880000.0
4901,880000.0
4902,880000.0
4903,880000.0
4904,880000.0
4905,880000.0
4906,880000.0
4907,880000.0
4908,880000.0
4909,880000.0
4910,880000.0
4911,880000.0
4912,880000.0
4913,880000.0
4914,880000.0
4915,880000.0
4916,880000.0
4917,880000.0
4918,880000.0
4919,880000.0
4920,880000.0
4921,880000.0
4922,880000.0
4923,880000.0
4924,880000.0
4925,880000.0
4926,880000.0
4927,880000.0
4928,880000.0
4929,880000.0
4930,880000.0
4931,880000.0
4932,880000.0
4933,880000.0
4934,880000.0
4935,880000.0
4936,880000.0
4937,880000.0
4938,880000.0
4939,880000.0
4940,880000.0
4941,880000.0
4942,880000.0
4943,880000.0
4944,880000.0
4945,880000.0
4946,880000.0
4947,880000.0
4948,880000.0
4949,880000.0
4950,880000.0
4951,880000.0
4952,880000.0
4953,880000.0
4954,880000.0
4955,880000.0
4956,880000.0
4957,880000.0
4958,880000.0
4959,880000.0
4960,880000.0
4961,880000.0
4962,880000.0
4963,880000.0
4964,880000.0
4965,880000.0
4966,880000.0
4967,880000.0
4968,880000.0
4969,880000.0
4970,880000.0
4971,880000.0
4972,880000.0
4973,880000.0
4974,880000.0
4975,880000.0
4976,880000.0
4977,880000.0
4978,880000.0
4979,880000.0
4980,880000.0
4981,880000.0
4982,880000.0
4983,880000.0
4984,880000.0
4985,880000.0
4986,880000.0
4987,880000.0
4988,880000.0
4989,880000.0
4990,880000.0
4991,880000.0
4992,880000.0
4993,880000.0
4994,880000.0
4995,880000.0
4996,880000.0
4997,880000.0
4998,880000.0
4999,880000.0
5000,880000.0
5001,880000.0
5002,880000.0
5003,880000.0
5004,880000.0
5005,880000.0
5006,880000.0
5007,880000.0
5008,880000.0
5009,880000.0
5010,880000.0
5011,880000.0
5012,880000.0
5013,880000.0
5014,880000.0
5015,880000.0
5016,880000.0
5017,880000.0
5018,880000.0
5019,880000.0
5020,880000.0
5021,880000.0
5022,880000.0
5023,880000.0
5024,880000.0
5025,880000.0
5026,880000.0
5027,880000.0
5028,880000.0
5029,880000.0
5030,880000.0
5031,880000.0
5032,880000.0
5033,880000.0
5034,880000.0
5035,880000.0
5036,880000.0
5037,880000.0
5038,880000.0
5039,880000.0
5040,880000.0
5041,880000.0
5042,880000.0
5043,880000.0
5044,880000.0
5045,880000.0
5046,880000.0
5047,880000.0
5048,880000.0
5049,880000.0
5050,880000.0
5051,880000.0
5052,880000.0
5053,880000.0
5054,880000.0
5055,880000.0
5056,880000.0
5057,880000.0
5058,880000.0
5059,880000.0
5060,880000.0
5061,880000.0
5062,880000.0
5063,880000.0
5064,880000.0
5065,880000.0
5066,880000.0
5067,880000.0
5068,880000.0
5069,880000.0
5070,880000.0
5071,880000.0
5072,880000.0
5073,880000.0
5074,880000.0
5075,880000.0
5076,880000.0
5077,880000.0
5078,880000.0
5079,880000.0
5080,880000.0
5081,880000.0
5082,880000.0
5083,880000.0
5084,880000.0
5085,880000.0
5086,880000.0
5087,880000.0
5088,880000.0
5089,880000.0
5090,880000.0
5091,880000.0
5092,880000.0
5093,880000.0
5094,880000.0
5095,880000.0
5096,880000.0
5097,880000.0
5098,880000.0
5099,880000.0
5100,880000.0
5101,880000.0
5102,880000.0
5103,880000.0
5104,880000.0
5105,880000.0
5106,880000.0
5107,880000.0
5108,880000.0
5109,880000.0
5110,880000.0
5111,880000.0
5112,880000.0
5113,880000.0
5114,880000.0
5115,880000.0
5116,880000.0
5117,880000.0
5118,880000.0
5119,880000.0
5120,880000.0
5121,880000.0
5122,880000.0
5123,880000.0
5124,880000.0
5125,880000.0
5126,880000.0
5127,880000.0
5128,880000.0
5129,880000.0
5130,880000.0
5131,880000.0
5132,880000.0
5133,880000.0
5134,880000.0
5135,880000.0
5136,880000.0
5137,880000.0
5138,880000.0
5139,880000.0
5140,880000.0
5141,880000.0
5142,880000.0
5143,880000.0
5144,880000.0
5145,880000.0
5146,880000.0
5147,880000.0
5148,880000.0
5149,880000.0
5150,880000.0
5151,880000.0
5152,880000.0
5153,880000.0
5154,880000.0
5155,880000.0
5156,880000.0
5157,880000.0
5158,880000.0
5159,880000.0
5160,880000.0
5161,880000.0
5162,880000.0
5163,880000.0
5164,880000.0
5165,880000.0
5166,880000.0
5167,880000.0
5168,880000.0
5169,880000.0
5170,880000.0
5171,880000.0
5172,880000.0
5173,880000.0
5174,880000.0
5175,880000.0
5176,880000.0
5177,880000.0
5178,880000.0
5179,880000.0
5180,880000.0
5181,880000.0
5182,880000.0
5183,880000.0
5184,880000.0
5185,880000.0
5186,880000.0
5187,880000.0
5188,880000.0
5189,880000.0
5190,880000.0
5191,880000.0
5192,880000.0
5193,880000.0
5194,880000.0
5195,880000.0
5196,880000.0
5197,880000.0
5198,880000.0
5199,880000.0
5200,880000.0
5201,880000.0
5202,880000.0
5203,880000.0
5204,880000.0
5205,880000.0
5206,880000.0
5207,880000.0
5208,880000.0
5209,880000.0
5210,880000.0
5211,880000.0
5212,880000.0
5213,880000.0
5214,880000.0
5215,880000.0
5216,880000.0
5217,880000.0
5218,880000.0
5219,880000.0
5220,880000.0
5221,880000.0
5222,880000.0
5223,880000.0
5224,880000.0
5225,880000.0
5226,880000.0
5227,880000.0
5228,880000.0
5229,880000.0
5230,880000.0
5231,880000.0
5232,880000.0
5233,880000.0
5234,880000.0
5235,880000.0
5236,880000.0
5237,880000.0
5238,880000.0
5239,880000.0
5240,880000.0
5241,880000.0
5242,880000.0
5243,880000.0
5244,880000.0
5245,880000.0
5246,880000.0
5247,880000.0
5248,880000.0
5249,880000.0
5250,880000.0
5251,880000.0
5252,880000.0
5253,880000.0
5254,880000.0
5255,880000.0
5256,880000.0
5257,880000.0
5258,880000.0
5259,880000.0
5260,880000.0
5261,880000.0
5262,880000.0
5263,880000.0
5264,880000.0
5265,880000.0
5266,880000.0
5267,880000.0
5268,880000.0
5269,880000.0
5270,880000.0
5271,880000.0
5272,880000.0
5273,880000.0
5274,880000.0
5275,880000.0
5276,880000.0
5277,880000.0
5278,880000.0
5279,880000.0
5280,880000.0
5281,880000.0
5282,880000.0
5283,880000.0
5284,880000.0
5285,880000.0
5286,880000.0
5287,880000.0
5288,880000.0
5289,880000.0
5290,880000.0
5291,880000.0
5292,880000.0
5293,880000.0
5294,880000.0
5295,880000.0
5296,880000.0
5297,880000.0
5298,880000.0
5299,880000.0
5300,880000.0
5301,880000.0
5302,880000.0
5303,880000.0
5304,880000.0
5305,880000.0
5306,880000.0
5307,880000.0
5308,880000.0
5309,880000.0
5310,880000.0
5311,880000.0
5312,880000.0
5313,880000.0
5314,880000.0
5315,880000.0
5316,880000.0
5317,880000.0
5318,880000.0
5319,880000.0
5320,880000.0
5321,880000.0
5322,880000.0
5323,880000.0
5324,880000.0
5325,880000.0
5326,880000.0
5327,880000.0
5328,880000.0
5329,880000.0
5330,880000.0
5331,880000.0
5332,880000.0
5333,880000.0
5334,880000.0
5335,880000.0
5336,880000.0
5337,880000.0
5338,880000.0
5339,880000.0
5340,880000.0
5341,880000.0
5342,880000.0
5343,880000.0
5344,880000.0
5345,880000.0
5346,880000.0
5347,880000.0
5348,880000.0
5349,880000.0
5350,880000.0
5351,880000.0
5352,880000.0
5353,880000.0
5354,880000.0
5355,880000.0
5356,880000.0
5357,880000.0
5358,880000.0
5359,880000.0
5360,880000.0
5361,880000.0
5362,880000.0
5363,880000.0
5364,880000.0
5365,880000.0
5366,880000.0
5367,880000.0
5368,880000.0
5369,880000.0
5370,880000.0
